Name,S1,S2,S3,S4,S5,Cluster
COLUMN: 398 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'congressOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.04666648,0.70121527,8.5329954e-17,0.3513928,0.3305801,D
COLUMN: 629 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_DISABL' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.044043545,3.8820187e-16,8.4210085e-5,0.0006962999,0.004261084,C
"COLUMN: 494 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Atrial fibrillation & flutter' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.14250498,0.3483775,0.0008846935,0.15191591,0.23128271,A
COLUMN: 935 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'ACCESS' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.5505265,0.6725149,0.020013139,0.110193826,0.48445073,A
COLUMN: 207 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: 'Male life expectancy' | UNITS: '(years)'' | COVERAGE: '99.5%',0.5305079,0.7175619,0.027936164,0.041328643,0.45333317,A
COLUMN: 87 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Hispanic' | UNITS: '(count)'' | COVERAGE: '100.0%',0.26804695,0.05806728,0.00013997758,0.020609217,2.6914392e-16,C
"COLUMN: 883 | CATEGORY: 'Hypertension' | VARIABLE: 'Treatment, Female, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.13227005,0.38788196,0.045095537,0.55703825,0.36795026,B
COLUMN: 360 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'affectweatherOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.013895816,0.69140565,8.5329954e-17,0.35994625,0.37650055,D
COLUMN: 391 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'teachGW' | UNITS: '%'' | COVERAGE: '100.0%',0.6579202,0.2563661,0.05930882,0.16333018,0.27492648,C
COLUMN: 382 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'reducetaxOppose' | UNITS: '%'' | COVERAGE: '100.0%',2.316018e-5,0.6984229,2.7988503e-15,0.29948992,0.31893972,D
COLUMN: 960 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'HUGLC' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.029236175,0.001875682,0.00032871048,0.007958829,0.002521951,C
COLUMN: 72 | CATEGORY: '2015 Census (American Fact Finder)' | VARIABLE: 'Voter partici-pation' | UNITS: '(%)'' | COVERAGE: '100.0%',0.1257803,0.21986122,0.012915974,0.053600345,0.14354812,A
COLUMN: 665 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_LIMENG' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.18137445,0.028248653,0.0014860858,0.009981725,2.6914392e-16,C
"COLUMN: 342 | CATEGORY: 'USDA-ERS (Education, Poverty, and Unemployment)' | VARIABLE: 'Some college or associate's degree, 2012-2016' | UNITS: '%'' | COVERAGE: '100.0%'",0.33037397,0.6664888,0.0034128425,0.18326887,0.3484556,A
COLUMN: 335 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Hispanic'' | COVERAGE: '100.0%',0.27846712,0.0658578,0.00022000415,0.016079532,2.6914392e-16,C
COLUMN: 101 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 65-74' | UNITS: '(count)'' | COVERAGE: '100.0%',0.023111394,0.34914547,0.005849308,0.20089138,0.21651271,D
COLUMN: 282 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Income inequality' | UNITS: 'Income Ratio'' | COVERAGE: '99.9%',0.19470991,0.15398368,0.027855985,0.29208228,0.14574376,A
COLUMN: 311 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Drug overdose deaths' | UNITS: 'Drug Overdose Mortality Rate'' | COVERAGE: '52.7%',0.032966338,0.055065826,0.00040635397,0.19777058,0.17786781,B
COLUMN: 615 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_HH' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.042097546,3.8820187e-16,0.00011011709,9.769392e-5,0.0029960258,C
COLUMN: 972 | CATEGORY: 'Puma Personal Data' | VARIABLE: 'HINS1' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.3416651,0.51628155,0.037446026,0.03699333,0.4616217,A
COLUMN: 655 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_AGE65' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.043666434,0.3255575,0.010383795,0.15356538,0.2103797,D
COLUMN: 951 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'R60' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.28261653,0.28926384,0.028562227,0.37726694,0.25040874,A
"COLUMN: 593 | CATEGORY: 'IHME Mortality Risk' | VARIABLE: 'Mortality risk, 2014* Mortality risk, age 25-45' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.035316475,0.11684171,0.007990308,0.37280193,0.08966114,B
COLUMN: 339 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Rural'' | COVERAGE: '99.8%',3.750755e-16,0.8449467,8.5329954e-17,0.484865,0.28301322,D
COLUMN: 645 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_GROUPQ' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.051896755,3.8820187e-16,0.0006167967,0.00013590143,0.0037166344,C
COLUMN: 744 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Medicare enrollees (2014)' | UNITS: '$/enrollee'' | COVERAGE: '99.9%',0.06556178,4.0483818e-16,0.00046051864,0.00046304637,0.008126728,C
COLUMN: 170 | CATEGORY: 'IRS (2010) Tax Data' | VARIABLE: 'People in returns' | UNITS: '(count)'' | COVERAGE: '100.0%',0.10686041,0.19891356,0.009051174,0.07195937,0.13934264,A
COLUMN: 102 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 75-84' | UNITS: '(count)'' | COVERAGE: '100.0%',0.03361874,0.28666154,0.008861397,0.11321182,0.16380946,D
"COLUMN: 578 | CATEGORY: 'IHME  Respriatory Disease Mortality' | VARIABLE: 'Mortality Rate, 2014* Asthma' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.100558765,0.16043778,0.019919945,0.2238313,0.08271496,B
"COLUMN: 756 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Hospice reimbursements per enrollee (2014) Price, age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '91.6%'",0.0061807963,0.005639963,1.492642e-5,0.010187023,0.0023592773,B
"COLUMN: 587 | CATEGORY: 'IHME Mortality Risk' | VARIABLE: 'Life expectancy, 2014* Life expectancy' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.4587862,0.6466809,0.027805291,0.04902405,0.40388298,A
COLUMN: 671 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_CROWD' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0837021,0.028819093,4.8429155e-7,0.04999686,0.0035072444,C
COLUMN: 208 | CATEGORY: 'Institute for Health Metrics and Evaluation (2010/11)' | VARIABLE: 'Female life expectancy' | UNITS: '(years)'' | COVERAGE: '99.5%',0.52247846,0.68986285,0.028128566,2.0286589e-6,0.42911243,A
"COLUMN: 579 | CATEGORY: 'IHME  Respriatory Disease Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Asthma' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.075035796,0.18324493,0.03537386,0.37059513,0.23250712,B
"COLUMN: 755 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Hospice reimbursements per enrollee (2014) Age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '91.6%'",3.750755e-16,3.8820187e-16,8.5329954e-17,3.4901402e-16,2.6914392e-16,A
COLUMN: 690 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EPL_LIMENG' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.943092,0.45048216,0.029316373,0.1653211,0.07819644,C
"COLUMN: 551 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Pancreatic cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.13662364,0.075777635,0.022040151,0.5154404,0.40425587,B
COLUMN: 621 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_PCI' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.32048696,0.407125,0.02122343,0.05843329,0.28458738,A
COLUMN: 651 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_PCI' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.32048696,0.407125,0.02122343,0.05843329,0.28458738,A
COLUMN: 677 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EPL_POV' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.5684765,0.9179787,0.04406753,0.5820813,0.66450024,A
"COLUMN: 549 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Gallbladder & biliary tract ' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.13484742,0.12531637,7.059651e-5,0.13549003,0.0005650014,C
COLUMN: 625 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_AGE65' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.04214057,3.8820187e-16,0.0001524039,0.00014886713,0.003941989,C
COLUMN: 710 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_SNGPNT' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.4215202e-11,3.8820187e-16,0.029405687,0.21202968,2.6914392e-16,E
COLUMN: 732 | CATEGORY: 'Medicare County Rates' | VARIABLE: 'Number of diabetic Medicare enrollees age 65-75 (2015) Overall' | UNITS: 'Rate'' | COVERAGE: '98.2%',0.07143543,3.8820187e-16,0.0006747714,0.0018823675,0.0098694675,C
"COLUMN: 491 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Cardiomyopathy & myocarditis' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.085860156,0.03466326,0.020912018,0.18961373,0.1139787,B
COLUMN: 704 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_PCI' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.568306,0.9177846,0.044077776,0.5816297,0.6642376,A
COLUMN: 613 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_HU' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.04429332,3.8820187e-16,0.0001296803,0.00015612834,0.0034499594,C
"COLUMN: 558 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Malignant skin melanoma' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.13574271,0.4850409,0.06673032,0.37655437,0.5981032,A
COLUMN: 702 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_POV' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.56835854,0.917757,0.04408443,0.58160377,0.66423863,A
COLUMN: 246 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Poor physical health days' | UNITS: 'Physically Unhealthy Days'' | COVERAGE: '100.0%',0.08968654,0.05456361,0.0008689432,0.5073849,0.18830106,B
COLUMN: 869 | CATEGORY: 'US Polciy Database' | VARIABLE: 'MEDEXP Medicaid Expansion medicaid_expansion attribute flag' | UNITS: 'Classification'' | COVERAGE: '100.0%',0.29548755,3.8820187e-16,8.5329954e-17,3.4901402e-16,1.0,A
COLUMN: 257 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Excessive drinking' | UNITS: '% Excessive Drinking'' | COVERAGE: '100.0%',0.37591735,0.44447187,0.008993906,3.4901402e-16,0.3424393,A
COLUMN: 266 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Dentists' | UNITS: 'Dentist Rate'' | COVERAGE: '97.4%',0.10502958,0.050691318,0.0042742016,0.0006448977,0.05938327,C
COLUMN: 872 | CATEGORY: 'US Polciy Database' | VARIABLE: 'POV18 Percent living under the federal poverty line (2018) poverty quantity percent' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.13563281,0.25518775,0.015726957,0.6651914,0.22966743,B
COLUMN: 319 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Disconnected youth' | UNITS: '% Disconnected Youth'' | COVERAGE: '65.8%',0.04310246,0.12085876,0.010565621,0.29878178,0.09764248,B
COLUMN: 261 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Teen births' | UNITS: 'Teen Birth Rate (Black)'' | COVERAGE: '44.8%',0.08244297,0.22930437,0.010913329,0.4140576,0.17887424,B
COLUMN: 147 | CATEGORY: 'ERS (2010) Federal Spending' | VARIABLE: 'Income Security' | UNITS: '($/person)'' | COVERAGE: '100.0%',0.049511082,0.018772086,0.0024037098,0.069122754,0.024451904,B
"COLUMN: 348 | CATEGORY: 'USDA-ERS (Education, Poverty, and Unemployment)' | VARIABLE: 'Civilian_labor_force_2016' | UNITS: '#'' | COVERAGE: '100.0%'",0.2905757,0.45038763,0.01905904,0.11369086,0.28845668,A
COLUMN: 361 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'worried' | UNITS: '%'' | COVERAGE: '100.0%',0.620362,0.17213054,0.040707603,0.059320595,0.16601956,C
COLUMN: 93 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 5-9' | UNITS: '(count)'' | COVERAGE: '100.0%',0.32815444,0.48844844,0.027954362,0.32848042,0.31560156,A
COLUMN: 622 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_PCI' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.037764255,0.1887798,0.0060742227,0.07562452,0.06078457,D
COLUMN: 652 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'MP_PCI' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.037764255,0.1887798,0.0060742227,0.07562452,0.06078457,D
"COLUMN: 495 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Aortic aneurysm' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.08019751,0.45121977,0.014176325,0.33351728,0.41585764,D
COLUMN: 381 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'reducetax' | UNITS: '%'' | COVERAGE: '100.0%',0.5889595,0.30190462,0.050997827,0.24943599,0.3593086,C
COLUMN: 203 | CATEGORY: 'USDA-ERS Urban-Rural Influence' | VARIABLE: 'RUCC_2013' | UNITS: '(#)'' | COVERAGE: '99.9%',3.750755e-16,0.8386903,8.5329954e-17,0.4346497,0.15736964,D
COLUMN: 96 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 20-24' | UNITS: '(count)'' | COVERAGE: '100.0%',0.1880758,0.06343047,0.0069144373,0.10147655,0.10176483,C
"COLUMN: 541 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Esophageal cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.10689858,0.1552356,0.036319412,0.26420912,0.2289213,B
COLUMN: 286 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Injury deaths' | UNITS: 'Injury Death Rate'' | COVERAGE: '96.5%',0.031118328,0.23923306,9.384229e-16,0.22989367,0.13260537,D
COLUMN: 952 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'R65' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.30827942,0.3124715,0.026810626,0.3872218,0.27174497,A
"COLUMN: 582 | CATEGORY: 'IHME  Respriatory Disease Mortality' | VARIABLE: 'Mortality Rate, 2014* Other chronic respiratory ' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.06037215,0.2445551,0.015700005,0.33970907,0.17834057,B
COLUMN: 362 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'worriedOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.0005096535,0.76943207,0.00016440444,0.49191806,0.485192,D
COLUMN: 646 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_GROUPQ' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.14389779,2.7925816e-11,0.0041423435,0.016942129,0.035328906,C
"COLUMN: 483 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Cerebrovascular disease' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.09759405,0.23269247,0.013774716,0.32157415,0.19495444,B
"COLUMN: 525 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Females Awareness' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.19261138,0.5595993,0.028909722,0.55894524,0.46543413,B
"COLUMN: 349 | CATEGORY: 'USDA-ERS (Education, Poverty, and Unemployment)' | VARIABLE: 'Employed_2016' | UNITS: '#'' | COVERAGE: '100.0%'",0.2833944,0.4479031,0.018662648,0.1002978,0.2801287,A
COLUMN: 639 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'E_MOBILE' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.06825029,3.8820187e-16,8.5329954e-17,0.026657272,0.009586694,C
COLUMN: 823 | CATEGORY: 'US Polciy Database' | VARIABLE: 'CLMOVIE Closed movie theaters theater_closure start date' | UNITS: 'Date'' | COVERAGE: '87.6%',3.750755e-16,3.8820187e-16,8.5329954e-17,3.4901402e-16,2.6914392e-16,A
COLUMN: 287 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Air pollution - particulate matter' | UNITS: 'Average Daily PM2.5'' | COVERAGE: '98.9%',0.16309156,0.19929619,0.038068093,0.31236455,0.35993057,A
COLUMN: 978 | CATEGORY: 'Puma Personal Data' | VARIABLE: 'HINS7' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.04842297,0.04910282,8.5329954e-17,0.00064543297,2.6914392e-16,C
COLUMN: 980 | CATEGORY: 'Puma Personal Data' | VARIABLE: 'JWMNP' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.24376749,0.17738417,0.028414954,0.28922072,0.29114065,A
COLUMN: 103 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Age 85-up' | UNITS: '(count)'' | COVERAGE: '100.0%',0.05182876,0.33926678,0.017320655,0.0689709,0.19062111,D
"COLUMN: 754 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Home health agency reimbursements per enrollee (2014) Price, age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '95.3%'",0.0068700584,0.0029104408,1.6339151e-6,0.017510032,0.0027331007,B
COLUMN: 397 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'congress' | UNITS: '%'' | COVERAGE: '100.0%',0.5550361,0.18039219,0.04545505,0.09292855,0.22636765,C
COLUMN: 309 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Food insecurity' | UNITS: '% Food Insecure'' | COVERAGE: '100.0%',0.13903719,0.16551366,0.012965582,0.39370412,0.14003612,B
"COLUMN: 460 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Church of God (Cleveland, Tennessee)' | UNITS: 'per 1,000'' | COVERAGE: '50.7%'",3.750755e-16,0.039703507,0.0004028756,0.10518999,0.010647914,B
COLUMN: 195 | CATEGORY: 'IRS (2010) Tax Data' | VARIABLE: 'Tax burden (>$100k)' | UNITS: '(%)'' | COVERAGE: '99.9%',0.48990336,0.5374,0.034302358,0.18842326,0.33974203,A
COLUMN: 986 | CATEGORY: 'Puma Personal Data' | VARIABLE: 'NWLK' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.28558397,0.08189125,0.01530743,0.3711283,0.1642427,C
COLUMN: 306 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Frequent mental distress' | UNITS: '% Frequent Mental Distress'' | COVERAGE: '100.0%',0.077796444,0.04897345,0.001979159,0.45637563,0.17249604,B
"COLUMN: 555 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Tracheal, bronchus, & lung ' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.00054070994,0.06011209,6.973843e-5,0.5834794,0.37334418,B
"COLUMN: 885 | CATEGORY: 'Hypertension' | VARIABLE: 'Control, Female, 2009' | UNITS: 'Rate'' | COVERAGE: '99.6%'",0.1499101,0.43196467,0.040209424,0.59402514,0.4063572,B
COLUMN: 713 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'F_LIMENG' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.4267701,3.8820187e-16,8.5329954e-17,3.4901402e-16,2.6914392e-16,C
COLUMN: 638 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'M_MUNIT' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.1569524,0.000521123,0.0009346792,4.2672946e-6,0.021452218,C
COLUMN: 143 | CATEGORY: 'ERS (2010) Federal Spending' | VARIABLE: 'Medicaid' | UNITS: '($/person)'' | COVERAGE: '100.0%',0.007726348,0.021644324,0.0022478658,0.06716095,0.018123116,B
"COLUMN: 751 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Outpatient facility reimbursements per enrollee (2014) Age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '99.8%'",0.010960468,0.03535574,0.00080751086,0.009727796,0.017916203,A
COLUMN: 369 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'harmUS' | UNITS: '%'' | COVERAGE: '100.0%',0.6009254,0.2055264,0.035783835,0.073757775,0.14899354,C
COLUMN: 782 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'total_jail_from_marshals' | UNITS: 'Total Population'' | COVERAGE: '94.4%',0.0027230561,0.005887101,0.00015903176,0.0077297203,0.00020394074,B
"COLUMN: 453 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Southern Baptist Convention' | UNITS: 'per 1,000'' | COVERAGE: '85.6%'",1.581691e-10,0.06312994,0.00035427042,0.2324683,0.0022161761,B
COLUMN: 819 | CATEGORY: 'US Polciy Database' | VARIABLE: 'ENDREST Reopen restaurants restaurant_closure end date' | UNITS: 'Date'' | COVERAGE: '94.8%',3.750755e-16,3.8820187e-16,8.5329954e-17,3.4901402e-16,2.6914392e-16,A
COLUMN: 292 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Driving alone to work' | UNITS: '% Drive Alone (White)'' | COVERAGE: '53.2%',0.41247377,0.7581961,0.033139504,0.56929666,0.5924499,A
"COLUMN: 426 | CATEGORY: 'IPCSR Crime Data 2016 (2012-2014)' | VARIABLE: 'MURDER' | UNITS: 'per 100,000'' | COVERAGE: '95.0%'",0.05180013,0.010590807,0.0024275328,0.070811234,0.013140781,C
"COLUMN: 603 | CATEGORY: 'IHME Drug and Alcohol Mortality and Injury' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Alcohol use disorders' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.12595779,0.27927512,0.005521999,0.088698454,0.30425122,A
COLUMN: 320 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Median household income' | UNITS: 'Household Income'' | COVERAGE: '100.0%',0.2626929,0.26432553,0.007439181,3.4901402e-16,0.19090706,A
"COLUMN: 347 | CATEGORY: 'USDA-ERS (Education, Poverty, and Unemployment)' | VARIABLE: 'Median household income' | UNITS: '#'' | COVERAGE: '100.0%'",0.2626929,0.26432553,0.007439181,3.4901402e-16,0.19090706,A
"COLUMN: 477 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Cardiovascular diseases' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.072989784,0.25877666,0.019958464,0.49682122,0.26082158,B
COLUMN: 969 | CATEGORY: 'Puma Personal Data' | VARIABLE: 'DRAT' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.27450114,0.32957253,0.018020963,0.5376725,0.2726619,B
COLUMN: 289 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Driving alone to work' | UNITS: '% Drive Alone'' | COVERAGE: '100.0%',0.3738784,0.7163306,0.033290125,0.5654466,0.5915696,A
"COLUMN: 753 | CATEGORY: 'Medicare Reimbursements' | VARIABLE: 'Home health agency reimbursements per enrollee (2014) Age, sex & race-adjusted' | UNITS: '$/enrollee'' | COVERAGE: '95.3%'",0.0078020967,0.0028727073,1.2632874e-7,0.01553592,0.0025017457,B
"COLUMN: 443 | CATEGORY: 'Religion Rates (2010) (http://www.usreligioncensus.org/)' | VARIABLE: 'Evangelical' | UNITS: 'per 1,000'' | COVERAGE: '99.3%'",0.0050660186,0.16429368,4.048662e-5,0.26689234,0.049925722,B
COLUMN: 293 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Long commute - driving alone' | UNITS: '% Long Commute - Drives Alone'' | COVERAGE: '100.0%',0.1478268,0.2427194,0.034098182,0.27450514,0.28563818,A
"COLUMN: 517 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Percent Change, 1999-2012, Both Sexes Undiagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.2835301,0.4049373,0.021183107,0.2625977,0.24189441,A
COLUMN: 325 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Residential segregation - black/white' | UNITS: 'Segregation index'' | COVERAGE: '65.3%',0.32334307,0.4690878,0.012177083,0.15053612,0.44405365,A
COLUMN: 944 | CATEGORY: 'PUMA Household Data' | VARIABLE: 'FPARC' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.4231097,0.49525577,0.024732439,0.3163693,0.26404718,A
COLUMN: 973 | CATEGORY: 'Puma Personal Data' | VARIABLE: 'HINS2' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.19466884,0.6904941,0.0223462,0.10326255,0.34347725,A
"COLUMN: 493 | CATEGORY: 'IHME Cardiovascular Mortalityt Rates' | VARIABLE: 'Mortality Rate, 2014* Atrial fibrillation & flutter' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.07108717,0.1316288,0.0025046438,0.06937769,0.10719199,A
