Name,S1,S2,S3,S4,Cluster
GA Bulloch,0.03187217,0.31884667,0.27098298,0.40918335,C
GA Burke,0.11418502,0.42378256,2.1776197e-16,0.54642004,C
GA Butts,0.38758212,0.14444375,0.04058933,0.6156564,B
GA Calhoun,0.3234422,0.58338404,1.3036182e-16,0.31074664,C
GA Camden,0.022308774,0.17186898,0.259086,0.5291369,A
GA Candler,0.09593705,0.40782297,1.3036182e-16,0.5948445,C
GA Carroll,0.108303756,0.20910634,0.20350556,0.55246043,B
GA Catoosa,0.05655478,5.2158366e-6,0.1990331,0.7151405,B
GA Charlton,0.08309612,0.3880916,1.3036182e-16,0.58568597,C
GA Chatham,0.0579972,0.34695962,0.450879,0.2176701,D
GA Chattahoochee,0.17263788,0.39997256,0.27991873,0.2078804,C
GA Chattooga,0.04270068,0.2369576,1.3036182e-16,0.7620519,B
GA Cherokee,0.061400104,0.030488566,0.54632044,0.3665042,A
GA Clarke,0.053772897,0.39997804,0.51268893,0.08487608,D
GA Clay,0.32964742,0.4803882,1.3036182e-16,0.42121875,C
GA Clayton,0.09231508,0.6791004,0.31996036,0.044816118,C
GA Clinch,0.15331328,0.38162723,1.3036182e-16,0.6036061,C
GA Cobb,0.09924608,0.1701121,0.7159289,0.10106478,D
GA Coffee,0.1540622,0.39837041,1.3036182e-16,0.56964636,C
GA Colquitt,0.13997725,0.5196497,5.152348e-14,0.4823225,C
GA Columbia,0.04465609,0.05334677,0.46758264,0.3988133,A
GA Cook,0.10426635,0.28850043,1.3036182e-16,0.66727835,B
GA Coweta,0.04324384,0.09829057,0.39574972,0.44008458,A
GA Crawford,0.038052678,0.19947614,0.020446274,0.724154,B
GA Crisp,0.18032262,0.39344862,5.1988284e-8,0.55776536,C
GA Dade,0.04439098,0.09603871,0.09665724,0.75135046,B
GA Dawson,0.06921781,3.1617417e-11,0.25218603,0.65195805,A
GA Decatur,0.13467096,0.4315802,1.7662277e-8,0.53199536,C
GA DeKalb,0.07224713,0.4585622,0.5879043,1.6442369e-16,D
GA Dodge,0.05430424,0.31105292,1.0560766e-13,0.6663529,B
GA Dooly,0.28899702,0.42909062,3.023749e-11,0.44612655,C
GA Dougherty,0.5039497,0.49789312,0.19065802,0.1593326,C
GA Douglas,0.07699438,0.3933025,0.36082155,0.25488636,C
GA Early,0.7171889,0.25320148,1.3036182e-16,0.47024167,C
GA Echols,0.19601823,0.34606475,1.3036182e-16,0.54232186,C
GA Effingham,0.0234972,0.1408559,0.19093965,0.61848557,B
GA Elbert,0.036333006,0.29416004,0.00016359602,0.70959973,B
GA Emanuel,0.09438492,0.3995957,1.3036182e-16,0.5978262,C
GA Evans,0.04724046,0.48004743,1.3036182e-16,0.55765796,C
GA Fannin,0.046211142,0.043273162,0.13962443,0.7974941,B
GA Fayette,0.06505251,0.013931537,0.6501361,0.27934447,D
GA Floyd,0.06154232,0.22934611,0.18336044,0.58458596,B
GA Forsyth,0.021323595,0.07291668,0.63122505,0.23714316,D
GA Franklin,0.07297978,0.18573204,3.729978e-13,0.80180484,B
GA Fulton,0.09300968,0.3810122,0.66391844,1.6442369e-16,D
GA Gilmer,0.049467627,0.14080198,0.13516454,0.6867337,B
GA Glascock,0.04764727,0.18905719,1.3036182e-16,0.7814458,B
GA Glynn,0.09710725,0.25305802,0.26073095,0.46943295,C
GA Gordon,0.10020489,0.270359,0.056729615,0.63577366,B
GA Grady,0.09315043,0.35530666,4.516443e-5,0.6173003,C
GA Greene,0.17442623,0.16529325,0.16845196,0.56572473,B
GA Gwinnett,0.06037541,0.3633591,0.62468153,0.027051771,D
GA Habersham,0.21075602,0.16572887,0.08145974,0.6296952,B
GA Hall,0.12047661,0.28833392,0.28843752,0.36311036,C
GA Hancock,0.9141624,0.29891735,6.8589308e-9,0.29200843,C
GA Haralson,0.06015999,0.07628959,0.02889554,0.860079,B
GA Harris,0.11588698,8.7649704e-10,0.23938736,0.6103841,A
GA Hart,0.040465638,0.16653226,0.07602989,0.73011845,B
GA Heard,0.08663549,0.13360356,1.3036182e-16,0.7975043,B
GA Henry,0.05190054,0.33687648,0.4285093,0.22112831,D
GA Houston,0.06605916,0.21943071,0.33223128,0.4250513,A
GA Irwin,0.08692142,0.26059732,1.3036182e-16,0.71382946,B
GA Jackson,0.061055686,0.08859931,0.19055393,0.65491486,B
GA Jasper,0.04925836,0.17431997,0.08556876,0.68288153,B
GA Jeff Davis,0.09468787,0.38210988,1.3036182e-16,0.6342237,C
GA Jefferson,0.14230917,0.5276198,1.3036182e-16,0.4630618,C
GA Jenkins,0.41241202,0.38041273,4.663289e-15,0.4483715,C
GA Johnson,0.20743388,0.32962722,1.3036182e-16,0.5862379,C
GA Jones,0.032489926,0.11709723,0.18718565,0.6395586,B
GA Lamar,0.13185777,0.16295995,0.12210233,0.6205162,B
GA Lanier,0.121966295,0.28454173,7.655017e-14,0.63958645,B
GA Laurens,0.075921066,0.34910083,7.742495e-6,0.6300678,C
GA Lee,0.24510251,0.10011725,0.18415564,0.55815554,B
GA Liberty,0.0091304565,0.51426905,0.22502504,0.2896908,C
GA Lincoln,0.12034793,0.20362107,6.2496786e-9,0.72622174,B
GA Long,0.015458739,0.3820623,0.106691636,0.48719415,C
GA Lowndes,0.07684447,0.3327072,0.21767777,0.41736573,C
GA Lumpkin,0.057855953,0.038063362,0.19320717,0.6979281,B
GA Macon,0.213722,0.50325674,0.01886054,0.36998862,C
GA Madison,0.046428025,0.17563239,0.064309,0.70755637,B
GA Marion,0.13376163,0.44064686,3.6425713e-14,0.5412734,C
GA McDuffie,0.11756565,0.2599137,0.0514316,0.6138001,B
GA McIntosh,0.047035918,0.33798257,0.04091162,0.601486,C
GA Meriwether,0.09454257,0.32792255,0.008936926,0.6182988,B
GA Miller,0.077710316,0.22920953,1.3036182e-16,0.74198395,B
GA Mitchell,0.50176,0.4037079,0.00013069231,0.3892372,C
GA Monroe,0.19996798,0.0806154,0.15224043,0.6251521,B
GA Montgomery,0.035331428,0.31281143,1.6049698e-8,0.66190994,B
GA Morgan,0.029672714,0.13014224,0.19770949,0.61845666,B
GA Murray,0.023269286,0.22868782,1.3036182e-16,0.7629245,B
GA Muscogee,0.09330196,0.51831394,0.2902271,0.22321995,C
GA Newton,0.06765166,0.3746314,0.23523031,0.37054905,C
GA Oconee,0.075334355,0.0578451,0.44509757,0.40097198,A
GA Oglethorpe,0.12747869,0.1715744,0.08974653,0.624286,B
GA Paulding,0.036917336,0.12809521,0.3568986,0.4566334,A
GA Peach,0.109982446,0.43239886,0.14671996,0.40324068,C
GA Pickens,0.04901159,0.017376915,0.23397835,0.6835739,B
GA Pierce,0.110663556,0.18322296,1.3036182e-16,0.7587441,B
GA Pike,0.09038107,8.044002e-17,0.09742624,0.76936543,B
GA Polk,0.051516816,0.26214874,0.021867236,0.7154176,B
GA Pulaski,0.09696021,0.29915285,0.038772464,0.62355274,B
GA Putnam,0.17376131,0.19389741,0.15397196,0.5550399,B
GA Quitman,0.20585136,0.3937386,1.3036182e-16,0.57911295,C
GA Rabun,0.06507022,0.087135926,0.2156724,0.69124484,B
GA Randolph,0.9317815,0.3549291,0.0052960184,0.26478204,C
GA Richmond,0.09132708,0.5622259,0.20625031,0.25377965,C
GA Rockdale,0.0575028,0.41484392,0.39477152,0.19449016,C
GA Schley,0.107569166,0.22891162,3.967208e-14,0.68832684,B
GA Screven,0.12667042,0.36285406,0.0005509275,0.6032774,C
GA Seminole,0.17660874,0.27428952,6.0329044e-6,0.6497896,B
GA Spalding,0.14201379,0.29448637,0.0543592,0.5955504,B
GA Stephens,0.13090274,0.13472524,0.027554335,0.7934848,B
GA Stewart,0.2346609,0.62291574,1.3036182e-16,0.3333349,C
GA Sumter,0.40918708,0.44139847,0.057298727,0.35750043,C
GA Talbot,0.17808014,0.44470888,0.008030975,0.47140548,C
GA Taliaferro,0.005411262,0.52689224,1.3036182e-16,0.548173,C
GA Tattnall,0.02395238,0.44311285,1.3036182e-16,0.5815373,C
GA Taylor,0.15748824,0.29015082,4.0575984e-13,0.64733374,B
GA Telfair,0.08962925,0.4578778,1.3036182e-16,0.51723075,C
GA Terrell,0.79686886,0.35841978,1.921038e-5,0.32914034,C
GA Thomas,0.2376356,0.29140162,0.11211457,0.4973729,C
GA Tift,0.21984154,0.3109701,0.06379583,0.5468176,C
GA Toombs,0.09937171,0.40656957,8.532311e-12,0.59560233,C
GA Towns,0.07331616,8.044002e-17,0.17770855,0.7762283,B
GA Treutlen,0.08191996,0.38132396,1.0991984e-14,0.6168125,C
GA Troup,0.20198248,0.29465806,0.10556378,0.51979494,C
GA Turner,0.5042685,0.2758932,3.2914214e-12,0.5435765,C
GA Twiggs,0.111516885,0.31033546,1.506148e-12,0.64048356,B
GA Union,0.06727788,3.1743578e-15,0.17037438,0.7720553,B
GA Upson,0.39348057,0.16039358,0.029484827,0.6196422,B
GA Walker,0.059939243,0.06864333,0.08163909,0.80992573,B
GA Walton,0.09127712,0.08769163,0.20775862,0.6230567,B
GA Ware,0.20502089,0.24690938,0.0013846611,0.6812095,B
GA Warren,0.097356215,0.49285266,1.3036182e-16,0.51890945,C
GA Washington,0.055028126,0.48212257,5.251414e-10,0.5212196,C
GA Wayne,0.07641663,0.3183259,4.3837397e-7,0.6783719,B
GA Webster,0.23678221,0.2838591,1.3036182e-16,0.59059477,B
GA Wheeler,0.07037622,0.35298198,1.3036182e-16,0.61665815,C
GA White,0.072650164,2.8166798e-7,0.1857985,0.73898447,B
GA Whitfield,0.063954815,0.4242484,0.11986751,0.45012718,C
GA Wilcox,0.49933073,0.18236041,1.3036182e-16,0.5853122,B
GA Wilkes,0.11144468,0.32403094,3.1945533e-11,0.6327231,B
GA Wilkinson,0.28757846,0.24925455,0.0009587331,0.6081525,B
GA Worth,0.27974007,0.19667059,2.2029813e-8,0.6563479,B
HI Hawaii,5.6807575e-17,0.27791557,0.6140492,0.12220752,D
HI Maui,0.0064628227,0.29243082,0.7456663,6.105036e-7,D
HI Kauai,5.6807575e-17,0.2824585,0.55438983,0.17903559,D
HI Honolulu,0.0020168338,0.2553245,0.73589,1.0877714e-14,D
HI Kalawao,5.6807575e-17,0.24088162,0.69668883,0.059594844,D
ID Ada,0.04369424,0.031902496,0.6741072,0.23718578,D
ID Adams,5.6807575e-17,5.742615e-11,0.20449676,0.74462825,B
ID Bannock,0.0011661863,0.13619576,0.4029938,0.46132833,A
ID Bear Lake,5.6807575e-17,0.044580035,0.23508418,0.66034305,B
ID Benewah,5.6807575e-17,0.123996176,0.11875444,0.74765044,B
ID Bingham,0.0005452352,0.17230804,0.2540852,0.5219594,A
ID Blaine,0.15970711,0.15450326,0.65083927,0.10844486,D
ID Boise,0.008407831,6.865521e-14,0.33076873,0.6025336,A
ID Bonner,5.6807575e-17,1.1903692e-14,0.35713005,0.58454937,A
ID Bonneville,0.0010573097,0.1241113,0.43253732,0.41369945,A
ID Boundary,0.0011909702,0.027179185,0.21783157,0.7017504,B
ID Butte,5.6807575e-17,8.044002e-17,0.13080281,0.78304744,B
ID Camas,5.6807575e-17,1.2931998e-8,0.2567769,0.68598235,B
ID Canyon,0.0264539,0.23993629,0.27228567,0.45098066,A
ID Caribou,5.6807575e-17,0.061720084,0.258523,0.6302199,A
ID Cassia,0.020690778,0.26064274,0.19574979,0.5169455,B
ID Clark,5.6807575e-17,0.47988632,4.8564857e-11,0.5224894,C
ID Clearwater,5.6807575e-17,0.038370658,0.18277682,0.7378305,B
ID Custer,5.6807575e-17,0.0077035576,0.26979232,0.6890668,A
ID Elmore,0.022475643,0.12005398,0.27654865,0.5503139,A
ID Franklin,5.6807575e-17,0.05576001,0.2212991,0.64972425,B
ID Fremont,5.6807575e-17,0.12028989,0.2521313,0.560911,A
ID Gem,0.0027110723,0.072036676,0.21906994,0.67700636,B
ID Gooding,0.012783188,0.28539714,0.12087695,0.5617238,B
ID Idaho,5.6807575e-17,0.013096042,0.20819263,0.7399569,B
ID Jefferson,0.000854063,0.09959484,0.2841671,0.519593,A
ID Jerome,0.04590067,0.34101987,0.120117955,0.50722754,C
ID Kootenai,0.01304854,0.0062304754,0.3984456,0.54583013,A
ID Latah,5.6807575e-17,0.08678898,0.6248003,0.24246128,D
ID Lemhi,5.6807575e-17,3.4008928e-12,0.20120628,0.7483831,B
ID Lewis,5.6807575e-17,0.040053945,0.17338777,0.7652967,B
ID Lincoln,0.008276988,0.31850293,0.17058048,0.4730458,C
ID Madison,5.6807575e-17,0.12716252,0.43846682,0.36453182,A
ID Minidoka,0.0060898312,0.2873325,0.12549436,0.5720408,B
ID Nez Perce,0.109216906,1.7984763e-9,0.32847524,0.59024894,A
ID Oneida,5.6807575e-17,0.060008705,0.19705603,0.6963994,B
ID Owyhee,0.00047151514,0.39566264,0.00036197944,0.58577937,C
ID Payette,0.02363658,0.19503437,0.16764109,0.60723114,B
ID Power,5.6807575e-17,0.27868125,0.1757929,0.52307725,B
ID Shoshone,0.063212596,0.07770247,0.1889802,0.7020865,B
ID Teton,5.6807575e-17,0.12804835,0.53391105,0.26081306,D
ID Twin Falls,0.06846386,0.13185717,0.30615446,0.514223,A
ID Valley,0.012322074,8.044002e-17,0.3755681,0.5412043,A
ID Washington,0.0526124,0.18376061,0.16633138,0.6241079,B
IL Putnam,5.6807575e-17,8.044002e-17,0.42113575,0.56500244,A
IL Randolph,0.09345552,0.11127481,0.22340561,0.6789876,B
IL Fayette,0.036624715,0.022377165,0.3241663,0.62027377,A
IL Ford,0.03251885,0.019931378,0.4746646,0.5076061,A
IL Grundy,0.016339708,0.06875937,0.45895365,0.5097,A
IL Lasalle,0.049516127,1.5588019e-16,0.47593272,0.48858276,A
IL Lee,0.015929021,8.044002e-17,0.38215512,0.5731595,A
IL Logan,0.0054501924,9.091835e-17,0.41425043,0.5546397,A
IL Hancock,0.012782459,0.09649369,0.33626384,0.6059989,A
IL Gallatin,0.027584463,0.15971045,0.44439888,0.41396475,A
IL Mcdonough,0.13012673,8.044002e-17,0.46448135,0.46776894,A
IL Perry,0.044180106,8.044002e-17,0.2725308,0.68805915,A
IL Scott,5.6807575e-17,0.051781405,0.25875008,0.72355056,B
IL Macon,0.06782692,1.6152922e-16,0.46088344,0.50683606,A
IL Dupage,0.14641875,1.9379288e-10,0.7429532,0.24035676,D
IL Clark,5.6807575e-17,0.3675851,0.6802437,0.17897582,D
IL Cumberland,0.039769508,0.004413782,0.321494,0.6666788,A
IL Edgar,5.6807575e-17,8.044002e-17,0.28877866,0.6846842,A
IL Henderson,5.6807575e-17,0.020538868,0.56183195,0.4578153,A
IL Whiteside,0.06584222,8.044002e-17,0.45765638,0.4957197,A
IL Calhoun,5.6807575e-17,0.065903,0.40073198,0.54782724,A
IL Carroll,0.04595959,0.004079588,0.7108348,0.27573332,D
IL Douglas,0.026872102,8.044002e-17,0.36630374,0.63102984,A
IL Jackson,0.11784729,9.974437e-9,0.4520931,0.51166654,A
IL Jersey,0.031187667,8.044002e-17,0.4251236,0.54336286,A
IL Lawrence,5.6807575e-17,0.062817015,0.28904375,0.64676154,A
IL Sangamon,0.051302493,9.794735e-7,0.5175545,0.5128379,A
IL White,5.6807575e-17,8.044002e-17,0.28430006,0.7588697,B
IL Hardin,5.6807575e-17,0.00011384065,0.3075079,0.72964644,A
IL Edwards,5.6807575e-17,8.044002e-17,0.17854476,0.8420335,B
IL Stark,5.6807575e-17,8.044002e-17,0.34031525,0.6443484,A
IL Richland,0.010033785,8.044002e-17,0.45620868,0.5501623,A
IL Pope,0.017916806,8.044002e-17,0.22516094,0.75332206,B
IL Clay,5.6807575e-17,8.044002e-17,0.2736553,0.67841935,A
IL Will,0.13740937,3.2770434e-14,0.45268598,0.5058155,A
IL Kane,0.14265233,0.0108953025,0.54794985,0.36498204,A
IL Kendall,0.06425962,5.867293e-14,0.65107346,0.31513077,D
IL St. Clair,0.13908514,0.090790905,0.47883868,0.39918143,A
IL Union,0.27353776,5.9473536e-13,0.4500273,0.4452515,A
IL Alexander,0.0010010183,0.15814857,0.28977886,0.56031656,A
IL Hamilton,5.6807575e-17,1.23804526e-11,0.33040315,0.70574886,A
IL Jasper,0.18247937,8.044002e-17,0.32703152,0.5423597,A
IL Lake,0.16172601,8.8495005e-7,0.7149469,0.21440901,D
IL Rock Island,0.07695378,0.092773736,0.42685163,0.4601414,A
IL Franklin,5.6807575e-17,0.14747678,0.5055444,0.36170962,A
IL Dewitt,2.4844474e-6,0.038896598,0.42155033,0.5791546,A
IL Vermilion,0.0040173116,0.12857457,0.5153638,0.3602007,A
IL Knox,0.0045306995,0.101381205,0.45214334,0.49618292,A
IL Winnebago,0.08423598,0.18652223,0.7094132,0.1241864,D
IL Clinton,0.12407611,8.044002e-17,0.48009506,0.48004746,A
IL Cook,0.24529956,0.23974884,0.57703567,0.16596429,D
IL Mclean,0.022194358,0.06578353,0.5886945,0.36249506,A
IL Pulaski,0.07825326,0.09532031,0.30704704,0.6013952,A
IL Schuyler,5.6807575e-17,0.021604864,0.38610828,0.60210013,A
IL Warren,0.030843182,0.092736885,0.53215456,0.3826996,A
IL Wayne,0.017556034,4.5656232e-10,0.47874272,0.4986381,A
IL Madison,0.07530573,0.001956179,0.65899366,0.3164869,D
IL Marion,5.6807575e-17,0.0313492,0.37315133,0.63329834,A
IL Massac,0.0067687854,8.044002e-17,0.2638687,0.7109122,B
IL Mercer,0.024325976,8.044002e-17,0.48108113,0.538222,A
IL Monroe,0.1091538,8.044002e-17,0.40531093,0.5786283,A
IL Ogle,0.028546674,8.044002e-17,0.43147933,0.53225505,A
IL Dekalb,0.06512475,8.044002e-17,0.49080086,0.4870983,A
IL Cass,0.1857648,0.038548663,0.3272477,0.575984,A
IL Champaign,0.027773192,0.05771697,0.6407631,0.29943287,D
IL Christian,0.03925614,8.044002e-17,0.33438647,0.584416,A
IL Wabash,0.0072609605,8.044002e-17,0.3600646,0.5798453,A
IL Peoria,0.045381494,0.111101925,0.4900823,0.42825654,A
IL Washington,0.006138477,0.021015214,0.36746845,0.63114244,A
IL Adams,0.01136719,0.05921036,0.3849551,0.56539077,A
IL Bond,0.034853794,0.0006947052,0.46694204,0.49892464,A
IL Brown,5.6807575e-17,0.10935043,0.44875968,0.4518464,A
IL Marshall,5.6807575e-17,0.036620304,0.3686695,0.64091444,A
IL Mchenry,0.07684958,8.044002e-17,0.5741449,0.33673885,A
IL Montgomery,0.03462614,8.044002e-17,0.29468948,0.67223406,A
IL Moultrie,0.0058852993,8.044002e-17,0.26989427,0.7337337,B
IL Saline,1.6482272e-6,0.12931524,0.20099658,0.7248191,B
IL Stephenson,0.04749404,8.044002e-17,0.47132188,0.49296895,A
IL Tazewell,0.012686424,0.035548527,0.4151224,0.5811302,A
IL Boone,0.121176615,8.044002e-17,0.47152153,0.4669297,A
IL Effingham,0.010005132,0.025109567,0.46541086,0.5285001,A
IL Fulton,5.6807575e-17,0.07608532,0.4390885,0.50922203,A
IL Kankakee,0.15391162,0.06331112,0.3567882,0.5532049,A
IL Livingston,0.018907048,0.0010495924,0.48803958,0.51436067,A
IL Macoupin,0.014981761,0.032067854,0.3830008,0.590671,A
IL Mason,0.007644696,8.044002e-17,0.33222067,0.6411514,A
IL Morgan,0.062221978,8.044002e-17,0.40221268,0.53503174,A
IL Piatt,5.6807575e-17,8.044002e-17,0.41731504,0.54958266,A
IL Pike,5.6807575e-17,0.04998392,0.33795613,0.6136832,A
IL Shelby,0.01918135,8.044002e-17,0.3893675,0.5814681,A
IL Bureau,0.021873014,0.01994709,0.3729827,0.6180067,A
IL Coles,0.09726484,0.100234315,0.3988858,0.50443995,A
IL Crawford,5.6807575e-17,8.044002e-17,0.33756045,0.65302765,A
IL Iroquois,0.07916755,5.0757006e-7,0.38327104,0.5984851,A
IL Jefferson,0.15820818,8.044002e-17,0.34227905,0.5686113,A
IL Johnson,0.0035991445,8.6172714e-13,0.27124825,0.7361494,B
IL Williamson,0.02388918,8.044002e-17,0.32103822,0.6728104,A
IL Woodford,0.014591053,8.044002e-17,0.46611673,0.52120507,A
IL Greene,5.6807575e-17,0.05826727,0.5272768,0.42691162,A
IL Henry,0.0073394612,9.199086e-7,0.4527017,0.56250215,A
IL Jodaviess,0.013139363,0.1194223,0.5027787,0.43565676,A
IL Menard,5.6807575e-17,8.044002e-17,0.46193483,0.50184983,A
IN Adams,0.006814281,0.18872423,0.19994953,0.6048617,B
IN Allen,0.087711155,0.10596422,0.43629065,0.42953044,A
IN Bartholomew,0.123041525,0.01871117,0.4091706,0.50976515,A
IN Benton,0.0057199765,0.003905507,0.24975309,0.7331946,B
IN Blackford,0.04643058,8.044002e-17,0.1330591,0.82906514,B
IN Boone,0.13389295,0.035909675,0.5053139,0.36224052,A
IN Brown,0.027582267,8.044002e-17,0.32371852,0.6144939,A
IN Carroll,0.06817139,8.044002e-17,0.22946075,0.69165653,B
IN Cass,0.2798413,0.15641782,0.18840414,0.53600127,B
IN Clark,0.10292373,0.044465903,0.36656737,0.5529457,A
IN Clay,0.03941326,8.044002e-17,0.1730909,0.7783487,B
IN Clinton,0.044034213,0.1160459,0.24137665,0.63243586,B
IN Crawford,0.013050673,8.044002e-17,0.1069757,0.8619007,B
IN Daviess,0.14524683,0.17556527,0.10890177,0.6513266,B
IN Dearborn,0.111595824,8.044002e-17,0.2695493,0.6299007,A
IN Decatur,0.27207497,8.044002e-17,0.20430805,0.63995963,B
IN DeKalb,0.026707184,8.044002e-17,0.24349724,0.7025075,B
IN Delaware,0.09798597,0.048523515,0.36320046,0.5538297,A
IN Dubois,0.06292018,1.4280279e-7,0.35246414,0.5888582,A
IN Elkhart,0.07790917,0.24054438,0.32268217,0.4126189,A
IN Fayette,0.09465555,8.044002e-17,0.13451076,0.8397386,B
IN Floyd,0.14501968,8.044002e-17,0.38510513,0.53359216,A
IN Fountain,0.03383675,8.044002e-17,0.14168,0.8109779,B
IN Franklin,0.13512291,8.044002e-17,0.16429646,0.7180518,B
IN Fulton,0.02746427,0.010173173,0.20479554,0.75630194,B
IN Gibson,0.020080414,8.044002e-17,0.2134726,0.74919957,B
IN Grant,0.10328341,0.118007295,0.2093249,0.6404933,B
IN Greene,0.1980998,8.044002e-17,0.113384135,0.76401645,B
IN Hamilton,0.070708744,0.042476293,0.7355402,0.15016706,D
IN Hancock,0.092567496,8.044002e-17,0.37578493,0.53406656,A
IN Harrison,0.12239229,8.044002e-17,0.19828184,0.6996054,B
IN Hendricks,0.13170256,8.044002e-17,0.52178955,0.3787886,A
IN Henry,0.081637524,8.044002e-17,0.18110643,0.7724603,B
IN Howard,0.14707133,5.4778803e-14,0.29222852,0.63796216,A
IN Huntington,0.01708772,8.044002e-17,0.24137233,0.7108714,B
IN Jackson,0.046014164,0.054505773,0.2478944,0.6870422,B
IN Jasper,0.017998153,0.00043770525,0.2494805,0.70051837,B
IN Jay,9.405772e-9,0.11121706,0.13535386,0.7528552,B
IN Jefferson,0.012026485,0.06910552,0.20938565,0.71817166,B
IN Jennings,0.0895371,8.044002e-17,0.14376915,0.80794036,B
IN Johnson,0.16810481,8.044002e-17,0.41026834,0.48827374,A
IN Knox,0.0063475803,0.017006481,0.18108487,0.8028612,B
IN Kosciusko,0.030166183,0.054012284,0.30784371,0.6072256,A
IN La Porte,0.054848976,0.21815409,0.25036114,0.49090114,B
IN LaGrange,0.054042187,0.20054418,0.32994804,0.45696664,A
IN Lake,0.13952704,0.194312,0.40155432,0.37976268,A
IN Lawrence,0.121020466,8.044002e-17,0.13631067,0.7710677,B
IN Madison,0.1387784,0.045574263,0.27601147,0.6349227,A
IN Marion,0.18200873,0.34679943,0.48218516,0.1909393,D
IN Marshall,0.07880596,0.06613031,0.28849772,0.5898063,A
IN Martin,1.2070761e-8,8.044002e-17,0.13770682,0.8501564,B
IN Miami,0.028992169,0.028612534,0.17170301,0.7698453,B
IN Monroe,0.038653433,0.17701887,0.6552959,0.1535589,D
IN Montgomery,0.12272145,7.949741e-11,0.26524353,0.67024875,A
IN Morgan,0.098375075,8.044002e-17,0.22673768,0.70019144,B
IN Newton,0.18720827,8.044002e-17,0.18172489,0.70324737,B
IN Noble,0.1493766,0.031119997,0.24839532,0.6191876,A
IN Ohio,0.10814516,8.044002e-17,0.12670773,0.7512372,B
IN Orange,0.26698646,8.044002e-17,0.12659341,0.7251449,B
IN Owen,0.020986693,8.044002e-17,0.13177037,0.8393191,B
IN Parke,0.0018778676,0.08284906,0.12947586,0.7580796,B
IN Perry,0.113979265,2.1620524e-13,0.23475821,0.6802645,B
IN Pike,0.0050579947,8.044002e-17,0.111789934,0.82336855,B
IN Porter,0.056375578,1.7657127e-5,0.5154869,0.44759068,A
IN Posey,5.6807575e-17,8.044002e-17,0.25306585,0.6818969,B
IN Pulaski,0.035426293,8.044002e-17,0.16649014,0.7931668,B
IN Putnam,0.05653506,0.04689881,0.27305827,0.6221868,A
IN Randolph,0.041607887,4.9764152e-5,0.19607104,0.78079796,B
IN Ripley,0.07176131,8.044002e-17,0.22365789,0.72033685,B
IN Rush,0.05497066,8.044002e-17,0.15376677,0.7937485,B
IN Scott,0.08375137,0.09153814,0.3019737,0.56340355,A
IN Shelby,0.16828053,8.044002e-17,0.17623782,0.76136166,B
IN Spencer,0.02424995,2.167348e-12,0.25633058,0.71889764,B
IN St. Joseph,0.076588705,0.040123742,0.38956502,0.5042515,A
IN Starke,0.051569514,0.0006707182,0.17702791,0.7749018,B
IN Steuben,0.024389183,8.5805045e-13,0.31984296,0.61940897,A
IN Sullivan,0.034096576,0.079106204,0.071609326,0.81595504,B
